AssetName;NEGOTIATION_DATE;YEAR;MONTH;DAY;YEARMONTH;Open;High;Low;Close;Adj Close;Volume;ExtractionDate
PETR4.SA;2022-02-01;2022;02;01;2022-02;32.349998474121094;33.31999969482422;31.950000762939453;33.0;14.943705558776855;57315200;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-02;2022;02;02;2022-02;33.40999984741211;33.4900016784668;32.36000061035156;32.52000045776367;14.726343154907228;36271700;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-03;2022;02;03;2022-02;32.349998474121094;32.91999816894531;31.6200008392334;32.06999969482422;14.522564888000488;51087800;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-04;2022;02;04;2022-02;32.40999984741211;33.22999954223633;31.8799991607666;32.630001068115234;14.77615451812744;59346800;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-07;2022;02;07;2022-02;32.54999923706055;32.779998779296875;32.130001068115234;32.150001525878906;14.558791160583496;48868100;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-08;2022;02;08;2022-02;31.899999618530277;31.950000762939453;31.26000022888184;31.82999992370605;14.413881301879885;62590000;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-09;2022;02;09;2022-02;31.739999771118164;32.689998626708984;31.649999618530277;31.950000762939453;14.468221664428713;50960500;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-10;2022;02;10;2022-02;32.29999923706055;32.900001525878906;31.940000534057617;32.439998626708984;14.69011402130127;49534600;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-11;2022;02;11;2022-02;32.77000045776367;33.90999984741211;32.630001068115234;33.7599983215332;15.287861824035645;88013400;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-14;2022;02;14;2022-02;33.86000061035156;33.939998626708984;32.81999969482422;33.0;14.943705558776855;55687000;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-15;2022;02;15;2022-02;32.65999984741211;32.68000030517578;31.88999938964844;32.47999954223633;14.70822811126709;65689000;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-16;2022;02;16;2022-02;32.83000183105469;33.70000076293945;32.77000045776367;32.93000030517578;14.912005424499512;65811600;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-17;2022;02;17;2022-02;32.849998474121094;33.290000915527344;32.54999923706055;32.79999923706055;14.85313606262207;43255200;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-18;2022;02;18;2022-02;32.56999969482422;33.09000015258789;32.27000045776367;33.0;14.943705558776855;60304700;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-21;2022;02;21;2022-02;33.04999923706055;34.0;33.0;33.849998474121094;15.328619956970217;51263800;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-22;2022;02;22;2022-02;34.220001220703125;34.68000030517578;33.209999084472656;33.7400016784668;15.27880573272705;80206700;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-23;2022;02;23;2022-02;34.18000030517578;34.599998474121094;33.79999923706055;34.220001220703125;15.496170997619627;86530100;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-24;2022;02;24;2022-02;34.79999923706055;35.290000915527344;32.68000030517578;33.38999938964844;15.120311737060549;139674100;2024-02-05 17:27:11.825727
PETR4.SA;2022-02-25;2022;02;25;2022-02;33.45000076293945;34.0;32.900001525878906;34.0;15.39654541015625;86189100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-02;2022;03;02;2022-03;35.2599983215332;35.290000915527344;34.38999938964844;34.66999816894531;15.699946403503418;58071800;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-03;2022;03;03;2022-03;34.81999969482422;34.93000030517578;34.15999984741211;34.2400016784668;15.50522804260254;69237400;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-04;2022;03;04;2022-03;34.08000183105469;34.68000030517578;33.81999969482422;34.22999954223633;15.500697135925291;55418000;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-07;2022;03;07;2022-03;34.5;34.599998474121094;31.6299991607666;31.799999237060547;14.400297164916992;110954100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-08;2022;03;08;2022-03;32.0;32.970001220703125;31.51000022888184;32.459999084472656;14.69917106628418;111633500;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-09;2022;03;09;2022-03;32.599998474121094;32.81999969482422;31.739999771118164;32.560001373291016;14.744455337524414;87779300;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-10;2022;03;10;2022-03;32.599998474121094;34.599998474121094;32.52000045776367;33.70000076293945;15.260692596435549;136437700;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-11;2022;03;11;2022-03;33.90999984741211;34.380001068115234;32.06999969482422;32.4900016784668;14.71275806427002;92153700;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-14;2022;03;14;2022-03;32.43000030517578;32.88999938964844;31.520000457763672;31.8700008392334;14.43199634552002;52274100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-15;2022;03;15;2022-03;31.13999938964844;31.540000915527344;30.46999931335449;31.100000381469727;14.0833101272583;66272000;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-16;2022;03;16;2022-03;31.5;31.540000915527344;30.3700008392334;30.82999992370605;13.96104335784912;72034900;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-17;2022;03;17;2022-03;31.25;31.399999618530277;29.5;30.01000022888184;13.589714050292969;178319300;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-18;2022;03;18;2022-03;30.09000015258789;30.81999969482422;29.86000061035156;30.61000061035156;13.861417770385742;93097100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-21;2022;03;21;2022-03;30.90999984741211;32.09000015258789;30.63999938964844;31.76000022888184;14.382182121276855;67700800;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-22;2022;03;22;2022-03;31.989999771118164;32.099998474121094;31.350000381469727;31.6200008392334;14.31878662109375;56128600;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-23;2022;03;23;2022-03;31.93000030517578;32.470001220703125;31.690000534057617;32.04999923706055;14.513507843017578;52956100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-24;2022;03;24;2022-03;32.04999923706055;32.599998474121094;31.670000076293945;32.41999816894531;14.681055068969728;49402800;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-25;2022;03;25;2022-03;32.150001525878906;32.54999923706055;31.920000076293945;32.29999923706055;14.626716613769531;51780100;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-28;2022;03;28;2022-03;32.060001373291016;32.08000183105469;30.979999542236328;31.600000381469727;14.30972957611084;68610500;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-29;2022;03;29;2022-03;32.130001068115234;32.7599983215332;31.920000076293945;32.29999923706055;14.626716613769531;93809000;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-30;2022;03;30;2022-03;32.5;32.9900016784668;32.380001068115234;32.9900016784668;14.939176559448242;69648400;2024-02-05 17:27:11.825727
PETR4.SA;2022-03-31;2022;03;31;2022-03;32.56999969482422;33.56999969482422;32.5;33.45000076293945;15.147482872009276;94269500;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-01;2022;04;01;2022-04;33.54999923706055;33.790000915527344;32.90999984741211;33.0099983215332;14.948232650756836;72545400;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-04;2022;04;04;2022-04;32.900001525878906;32.900001525878906;32.25;32.70000076293945;14.807853698730469;56053000;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-05;2022;04;05;2022-04;32.65999984741211;33.060001373291016;32.38999938964844;32.38999938964844;14.667472839355469;45847200;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-06;2022;04;06;2022-04;32.599998474121094;32.779998779296875;32.040000915527344;32.36000061035156;14.653887748718262;56947100;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-07;2022;04;07;2022-04;32.63999938964844;34.060001373291016;32.5;34.040000915527344;15.414658546447754;118469400;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-08;2022;04;08;2022-04;34.06999969482422;34.40999984741211;33.849998474121094;34.209999084472656;15.491640090942385;60772700;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-11;2022;04;11;2022-04;33.900001525878906;34.099998474121094;33.779998779296875;33.95000076293945;15.3739013671875;48125400;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-12;2022;04;12;2022-04;34.400001525878906;34.68000030517578;33.79999923706055;33.849998474121094;15.328619956970217;68522800;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-13;2022;04;13;2022-04;34.369998931884766;34.79999923706055;34.099998474121094;34.56999969482422;15.6546630859375;101438800;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-14;2022;04;14;2022-04;31.600000381469727;32.06999969482422;31.15999984741211;31.270000457763672;15.49130153656006;119382100;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-18;2022;04;18;2022-04;31.15999984741211;31.38999938964844;30.46999931335449;30.71999931335449;15.218831062316896;76350600;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-19;2022;04;19;2022-04;31.15999984741211;32.0;31.1200008392334;31.649999618530277;15.67955493927002;88494100;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-20;2022;04;20;2022-04;31.649999618530277;31.950000762939453;31.32999992370605;31.799999237060547;15.753867149353027;34694700;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-22;2022;04;22;2022-04;31.049999237060547;31.299999237060547;30.31999969482422;30.559999465942383;15.139564514160156;74560900;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-25;2022;04;25;2022-04;29.96999931335449;30.440000534057617;29.540000915527344;30.11000061035156;14.916633605957031;66413900;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-26;2022;04;26;2022-04;30.11000061035156;30.57999992370605;29.88999938964844;30.059999465942383;14.89186191558838;48764100;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-27;2022;04;27;2022-04;30.3700008392334;30.559999465942383;29.950000762939453;30.059999465942383;14.89186191558838;41881300;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-28;2022;04;28;2022-04;30.450000762939453;30.6200008392334;30.25;30.26000022888184;14.99094295501709;43298500;2024-02-05 17:27:11.825727
PETR4.SA;2022-04-29;2022;04;29;2022-04;30.75;31.59000015258789;30.280000686645508;30.280000686645508;15.0008544921875;76243900;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-02;2022;05;02;2022-05;30.170000076293945;30.32999992370605;29.32999992370605;29.979999542236328;14.852230072021484;72456200;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-03;2022;05;03;2022-05;30.1200008392334;30.38999938964844;29.81999969482422;30.25;14.98598861694336;52531000;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-04;2022;05;04;2022-05;30.600000381469727;32.16999816894531;30.399999618530277;32.06999969482422;15.88762664794922;109417000;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-05;2022;05;05;2022-05;31.809999465942383;32.5;31.020000457763672;32.0099983215332;15.857901573181152;99439900;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-06;2022;05;06;2022-05;32.689998626708984;33.119998931884766;31.899999618530277;33.060001373291016;16.37807846069336;129570200;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-09;2022;05;09;2022-05;32.70000076293945;33.040000915527344;32.060001373291016;32.15999984741211;15.932212829589844;92314500;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-10;2022;05;10;2022-05;32.36000061035156;32.849998474121094;32.20000076293945;32.439998626708984;16.070924758911133;60330600;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-11;2022;05;11;2022-05;32.779998779296875;33.90999984741211;32.689998626708984;33.56999969482422;16.630733489990234;108895400;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-12;2022;05;12;2022-05;33.2599983215332;34.08000183105469;33.2599983215332;33.83000183105469;16.759538650512695;114415900;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-13;2022;05;13;2022-05;34.099998474121094;34.439998626708984;33.900001525878906;34.27000045776367;16.977516174316406;67000100;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-16;2022;05;16;2022-05;34.25;34.880001068115234;34.0099983215332;34.61000061035156;17.14595603942871;92075300;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-17;2022;05;17;2022-05;35.0;35.13999938964844;34.13999938964844;34.15999984741211;16.923023223876953;90914700;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-18;2022;05;18;2022-05;34.18000030517578;34.560001373291016;33.43000030517578;33.599998474121094;16.645593643188477;80986200;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-19;2022;05;19;2022-05;33.52000045776367;34.290000915527344;33.33000183105469;34.16999816894531;16.927974700927734;63983100;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-20;2022;05;20;2022-05;34.59000015258789;34.83000183105469;34.25;34.83000183105469;17.25494384765625;79589900;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-23;2022;05;23;2022-05;35.18000030517578;36.310001373291016;35.150001525878906;36.20000076293945;17.93364715576172;93807400;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-24;2022;05;24;2022-05;31.200000762939453;32.09000015258789;30.709999084472656;31.600000381469727;17.44533920288086;154453100;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-25;2022;05;25;2022-05;31.700000762939453;32.279998779296875;31.26000022888184;32.04999923706055;17.693767547607422;69991900;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-26;2022;05;26;2022-05;32.02000045776367;32.560001373291016;31.950000762939453;32.130001068115234;17.73793601989746;78303600;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-27;2022;05;27;2022-05;32.150001525878906;32.150001525878906;30.56999969482422;30.600000381469727;16.89327049255371;118295600;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-30;2022;05;30;2022-05;30.84000015258789;30.8700008392334;29.1200008392334;29.989999771118164;16.556509017944336;98110100;2024-02-05 17:27:11.825727
PETR4.SA;2022-05-31;2022;05;31;2022-05;30.40999984741211;30.6200008392334;29.809999465942383;30.059999465942383;16.595151901245117;83598000;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-01;2022;06;01;2022-06;29.899999618530277;30.32999992370605;29.850000381469727;30.020000457763672;16.57307243347168;46353200;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-02;2022;06;02;2022-06;29.96999931335449;30.049999237060547;29.549999237060547;29.76000022888184;16.429534912109375;50738300;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-03;2022;06;03;2022-06;29.709999084472656;30.440000534057617;29.530000686645508;30.280000686645508;16.716611862182617;60396900;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-06;2022;06;06;2022-06;30.5;30.530000686645508;29.90999984741211;30.299999237060547;16.727649688720703;39213900;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-07;2022;06;07;2022-06;30.190000534057617;31.299999237060547;30.15999984741211;30.65999984741211;16.926395416259766;80333700;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-08;2022;06;08;2022-06;30.420000076293945;31.149999618530277;30.32999992370605;30.51000022888184;16.843584060668945;65923900;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-09;2022;06;09;2022-06;30.51000022888184;30.65999984741211;29.979999542236328;30.06999969482422;16.60067367553711;53879000;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-10;2022;06;10;2022-06;30.01000022888184;30.01000022888184;29.059999465942383;29.649999618530277;16.368806838989258;63101700;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-13;2022;06;13;2022-06;29.020000457763672;29.57999992370605;28.670000076293945;29.270000457763672;16.159019470214844;64507100;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-14;2022;06;14;2022-06;29.65999984741211;30.25;29.239999771118164;29.600000381469727;16.34119987487793;68816900;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-15;2022;06;15;2022-06;30.0;30.020000457763672;28.84000015258789;29.07999992370605;16.054126739501953;72785700;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-17;2022;06;17;2022-06;28.170000076293945;28.450000762939453;26.1299991607666;27.309999465942383;15.076967239379885;184606500;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-20;2022;06;20;2022-06;26.020000457763672;28.25;25.90999984741211;27.6200008392334;15.248108863830566;92581800;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-21;2022;06;21;2022-06;27.799999237060547;28.15999984741211;26.690000534057617;27.06999969482422;14.94447135925293;85179500;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-22;2022;06;22;2022-06;26.57999992370605;27.549999237060547;26.38999938964844;26.989999771118164;14.900306701660156;57874700;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-23;2022;06;23;2022-06;26.979999542236328;27.3799991607666;26.1200008392334;26.489999771118164;14.62427043914795;69262300;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-24;2022;06;24;2022-06;26.76000022888184;27.09000015258789;26.18000030517578;26.290000915527344;14.513856887817385;53413400;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-27;2022;06;27;2022-06;26.81999969482422;28.06999969482422;26.65999984741211;27.979999542236328;15.446853637695312;90417700;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-28;2022;06;28;2022-06;28.57999992370605;28.82999992370605;28.020000457763672;28.32999992370605;15.640076637268066;51388000;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-29;2022;06;29;2022-06;28.479999542236328;28.81999969482422;27.84000015258789;28.07999992370605;15.50206184387207;52048800;2024-02-05 17:27:11.825727
PETR4.SA;2022-06-30;2022;06;30;2022-06;27.649999618530277;28.059999465942383;27.399999618530277;27.93000030517578;15.419248580932615;49910100;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-01;2022;07;01;2022-07;28.07999992370605;28.850000381469727;27.520000457763672;28.530000686645508;15.750489234924316;64948200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-04;2022;07;04;2022-07;28.540000915527344;29.280000686645508;28.540000915527344;29.13999938964844;16.087251663208008;37324200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-05;2022;07;05;2022-07;28.899999618530277;28.950000762939453;27.549999237060547;28.030000686645508;15.474456787109377;78428500;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-06;2022;07;06;2022-07;28.15999984741211;28.479999542236328;26.90999984741211;27.670000076293945;15.275711059570312;57617200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-07;2022;07;07;2022-07;28.0;28.920000076293945;28.0;28.479999542236328;15.722886085510254;52147300;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-08;2022;07;08;2022-07;28.530000686645508;28.96999931335449;28.3700008392334;28.799999237060547;15.899547576904297;43097800;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-11;2022;07;11;2022-07;28.31999969482422;28.790000915527344;28.25;28.65999984741211;15.822257995605469;39577600;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-12;2022;07;12;2022-07;28.299999237060547;28.43000030517578;27.96999931335449;28.229999542236328;15.584869384765623;46462000;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-13;2022;07;13;2022-07;28.1299991607666;28.479999542236328;27.979999542236328;28.25;15.595911979675291;35497200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-14;2022;07;14;2022-07;28.0;28.0;27.239999771118164;27.489999771118164;15.176339149475098;47151000;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-15;2022;07;15;2022-07;27.700000762939453;28.049999237060547;27.489999771118164;27.959999084472656;15.435811042785645;38610800;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-18;2022;07;18;2022-07;28.38999938964844;28.690000534057617;28.299999237060547;28.600000381469727;15.789134979248049;46782300;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-19;2022;07;19;2022-07;28.549999237060547;29.239999771118164;28.399999618530277;29.18000030517578;16.10933494567871;48562300;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-20;2022;07;20;2022-07;29.06999969482422;29.21999931335449;28.82999992370605;29.170000076293945;16.103811264038086;43520800;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-21;2022;07;21;2022-07;28.979999542236328;29.1299991607666;28.200000762939453;29.020000457763672;16.02100372314453;58843200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-22;2022;07;22;2022-07;29.040000915527344;29.46999931335449;28.850000381469727;29.32999992370605;16.192142486572266;55676200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-25;2022;07;25;2022-07;29.61000061035156;30.75;29.61000061035156;30.700000762939453;16.948476791381836;79106600;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-26;2022;07;26;2022-07;31.200000762939453;31.6200008392334;30.59000015258789;31.01000022888184;17.119619369506836;78360100;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-27;2022;07;27;2022-07;31.299999237060547;31.46999931335449;30.6200008392334;31.350000381469727;17.307321548461914;56097200;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-28;2022;07;28;2022-07;31.59000015258789;32.630001068115234;31.43000030517578;32.290000915527344;17.826265335083008;114996500;2024-02-05 17:27:11.825727
PETR4.SA;2022-07-29;2022;07;29;2022-07;33.599998474121094;34.65999984741211;32.83000183105469;34.150001525878906;18.853111267089844;181480600;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-01;2022;08;01;2022-08;34.0;34.150001525878906;33.220001220703125;33.68000030517578;18.593637466430664;81365100;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-02;2022;08;02;2022-08;33.77000045776367;34.5;33.47999954223633;33.83000183105469;18.676448822021484;69147100;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-03;2022;08;03;2022-08;34.0099983215332;34.15999984741211;33.560001373291016;33.849998474121094;18.68749046325684;65544500;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-04;2022;08;04;2022-08;34.08000183105469;34.400001525878906;33.58000183105469;34.209999084472656;18.886234283447266;54387500;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-05;2022;08;05;2022-08;34.150001525878906;35.060001373291016;34.119998931884766;34.869998931884766;19.25059700012207;77882600;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-08;2022;08;08;2022-08;35.13999938964844;36.77000045776367;35.130001068115234;36.630001068115234;20.22223854064941;109484600;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-09;2022;08;09;2022-08;37.0099983215332;37.459999084472656;36.84999847412109;37.22999954223633;20.553476333618164;79051200;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-10;2022;08;10;2022-08;37.650001525878906;37.650001525878906;36.61000061035156;37.11000061035156;20.48723030090332;78369600;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-11;2022;08;11;2022-08;37.45000076293945;37.86000061035156;36.25;36.25;20.012454986572266;128896500;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-12;2022;08;12;2022-08;29.100000381469727;31.82999992370605;29.07999992370605;31.709999084472656;21.49857521057129;171288300;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-15;2022;08;15;2022-08;30.8799991607666;32.22999954223633;30.549999237060547;31.71999931335449;21.505355834960938;96759000;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-16;2022;08;16;2022-08;31.71999931335449;32.06999969482422;31.5;32.0099983215332;21.70196533203125;64218800;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-17;2022;08;17;2022-08;31.649999618530277;32.81999969482422;31.600000381469727;32.7599983215332;22.21044540405273;72924700;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-18;2022;08;18;2022-08;33.099998474121094;33.65999984741211;32.869998931884766;33.41999816894531;22.657909393310547;84552500;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-19;2022;08;19;2022-08;32.91999816894531;33.150001525878906;31.32999992370605;31.729999542236328;21.512134552001957;125178200;2024-02-05 17:27:11.825727
PETR4.SA;2022-08-22;2022;08;22;2022-08;31.739999771118164;32.58000183105469;30.479999542236328;32.40999984741211;21.97315788269043;92400300;2024-02-05 17:27:11.825727
